# ---------------------------------------------------------------------------------------------------------
# Threshold	Precision	Recall   	F1-measure	Classif-ER	Fls-Alarm-Prob	Miss-Prob   
# ---------------------------------------------------------------------------------------------------------
1.9864000e-03	0.1275362	0.8888889	0.2230672	0.0000964	0.0000947	0.1111111
1.9942900e-03	0.1277213	0.8888889	0.2233503	0.0000962	0.0000945	0.1111111
1.9946100e-03	0.1279070	0.8888889	0.2236341	0.0000961	0.0000944	0.1111111
2.0054500e-03	0.1280932	0.8888889	0.2239186	0.0000959	0.0000942	0.1111111
2.0060800e-03	0.1282799	0.8888889	0.2242038	0.0000958	0.0000940	0.1111111
2.0069400e-03	0.1284672	0.8888889	0.2244898	0.0000956	0.0000939	0.1111111
2.0114800e-03	0.1286550	0.8888889	0.2247765	0.0000955	0.0000937	0.1111111
2.0159200e-03	0.1288433	0.8888889	0.2250639	0.0000953	0.0000936	0.1111111
2.0195300e-03	0.1290323	0.8888889	0.2253521	0.0000951	0.0000934	0.1111111
2.0310500e-03	0.1292217	0.8888889	0.2256410	0.0000950	0.0000933	0.1111111
2.0623200e-03	0.1294118	0.8888889	0.2259307	0.0000948	0.0000931	0.1111111
2.0689500e-03	0.1296024	0.8888889	0.2262211	0.0000947	0.0000929	0.1111111
2.0738900e-03	0.1297935	0.8888889	0.2265122	0.0000945	0.0000928	0.1111111
2.0989900e-03	0.1299852	0.8888889	0.2268041	0.0000944	0.0000926	0.1111111
2.1103900e-03	0.1301775	0.8888889	0.2270968	0.0000942	0.0000925	0.1111111
2.1261500e-03	0.1303704	0.8888889	0.2273902	0.0000940	0.0000923	0.1111111
2.1371200e-03	0.1305638	0.8888889	0.2276843	0.0000939	0.0000922	0.1111111
2.1376700e-03	0.1307578	0.8888889	0.2279793	0.0000937	0.0000920	0.1111111
2.1439500e-03	0.1309524	0.8888889	0.2282750	0.0000936	0.0000918	0.1111111
2.1564800e-03	0.1311475	0.8888889	0.2285714	0.0000934	0.0000917	0.1111111
2.1588500e-03	0.1313433	0.8888889	0.2288687	0.0000933	0.0000915	0.1111111
2.1879700e-03	0.1315396	0.8888889	0.2291667	0.0000931	0.0000914	0.1111111
2.2058600e-03	0.1317365	0.8888889	0.2294654	0.0000929	0.0000912	0.1111111
2.2065100e-03	0.1319340	0.8888889	0.2297650	0.0000928	0.0000911	0.1111111
2.2267300e-03	0.1321321	0.8888889	0.2300654	0.0000926	0.0000909	0.1111111
2.2267500e-03	0.1323308	0.8888889	0.2303665	0.0000925	0.0000907	0.1111111
2.2437700e-03	0.1325301	0.8888889	0.2306684	0.0000923	0.0000906	0.1111111
2.2453400e-03	0.1327300	0.8888889	0.2309711	0.0000922	0.0000904	0.1111111
2.2688000e-03	0.1329305	0.8888889	0.2312746	0.0000920	0.0000903	0.1111111
2.2730300e-03	0.1331316	0.8888889	0.2315789	0.0000918	0.0000901	0.1111111
2.2766700e-03	0.1333333	0.8888889	0.2318841	0.0000917	0.0000900	0.1111111
2.2790600e-03	0.1335357	0.8888889	0.2321900	0.0000915	0.0000898	0.1111111
2.2897300e-03	0.1337386	0.8888889	0.2324967	0.0000914	0.0000896	0.1111111
2.2936400e-03	0.1339422	0.8888889	0.2328042	0.0000912	0.0000895	0.1111111
2.2955300e-03	0.1341463	0.8888889	0.2331126	0.0000911	0.0000893	0.1111111
2.3308000e-03	0.1343511	0.8888889	0.2334218	0.0000909	0.0000892	0.1111111
2.3356700e-03	0.1345566	0.8888889	0.2337317	0.0000907	0.0000890	0.1111111
2.3368200e-03	0.1347626	0.8888889	0.2340426	0.0000906	0.0000889	0.1111111
2.3409900e-03	0.1349693	0.8888889	0.2343542	0.0000904	0.0000887	0.1111111
2.3572500e-03	0.1351767	0.8888889	0.2346667	0.0000903	0.0000885	0.1111111
2.3638200e-03	0.1353846	0.8888889	0.2349800	0.0000901	0.0000884	0.1111111
2.3649100e-03	0.1355932	0.8888889	0.2352941	0.0000900	0.0000882	0.1111111
2.3672400e-03	0.1358025	0.8888889	0.2356091	0.0000898	0.0000881	0.1111111
2.3672900e-03	0.1360124	0.8888889	0.2359249	0.0000896	0.0000879	0.1111111
2.3822900e-03	0.1362229	0.8888889	0.2362416	0.0000895	0.0000878	0.1111111
2.4113500e-03	0.1364341	0.8888889	0.2365591	0.0000893	0.0000876	0.1111111
2.4203500e-03	0.1366460	0.8888889	0.2368775	0.0000892	0.0000874	0.1111111
2.4356300e-03	0.1368585	0.8888889	0.2371968	0.0000890	0.0000873	0.1111111
2.4638300e-03	0.1370717	0.8888889	0.2375169	0.0000889	0.0000871	0.1111111
2.4982900e-03	0.1372855	0.8888889	0.2378378	0.0000887	0.0000870	0.1111111
2.5074900e-03	0.1375000	0.8888889	0.2381597	0.0000885	0.0000868	0.1111111
2.5296500e-03	0.1377152	0.8888889	0.2384824	0.0000884	0.0000867	0.1111111
2.5314800e-03	0.1379310	0.8888889	0.2388060	0.0000882	0.0000865	0.1111111
2.5335600e-03	0.1381476	0.8888889	0.2391304	0.0000881	0.0000863	0.1111111
2.5507300e-03	0.1383648	0.8888889	0.2394558	0.0000879	0.0000862	0.1111111
2.5577200e-03	0.1385827	0.8888889	0.2397820	0.0000878	0.0000860	0.1111111
2.6154000e-03	0.1388013	0.8888889	0.2401091	0.0000876	0.0000859	0.1111111
2.6334300e-03	0.1390205	0.8888889	0.2404372	0.0000874	0.0000857	0.1111111
2.6415800e-03	0.1392405	0.8888889	0.2407661	0.0000873	0.0000855	0.1111111
2.6708000e-03	0.1394612	0.8888889	0.2410959	0.0000871	0.0000854	0.1111111
2.6901300e-03	0.1396825	0.8888889	0.2414266	0.0000870	0.0000852	0.1111111
2.6956500e-03	0.1399046	0.8888889	0.2417582	0.0000868	0.0000851	0.1111111
2.7002900e-03	0.1401274	0.8888889	0.2420908	0.0000866	0.0000849	0.1111111
2.7045900e-03	0.1403509	0.8888889	0.2424242	0.0000865	0.0000848	0.1111111
2.7190700e-03	0.1405751	0.8888889	0.2427586	0.0000863	0.0000846	0.1111111
2.7212100e-03	0.1408000	0.8888889	0.2430939	0.0000862	0.0000844	0.1111111
2.7505400e-03	0.1410256	0.8888889	0.2434302	0.0000860	0.0000843	0.1111111
2.7632900e-03	0.1412520	0.8888889	0.2437673	0.0000859	0.0000841	0.1111111
2.7710200e-03	0.1414791	0.8888889	0.2441054	0.0000857	0.0000840	0.1111111
2.7823800e-03	0.1417069	0.8888889	0.2444444	0.0000855	0.0000838	0.1111111
2.7935800e-03	0.1419355	0.8888889	0.2447844	0.0000854	0.0000837	0.1111111
2.8482600e-03	0.1421648	0.8888889	0.2451253	0.0000852	0.0000835	0.1111111
2.8661000e-03	0.1423948	0.8888889	0.2454672	0.0000851	0.0000833	0.1111111
2.8699800e-03	0.1426256	0.8888889	0.2458101	0.0000849	0.0000832	0.1111111
2.8894700e-03	0.1428571	0.8888889	0.2461538	0.0000848	0.0000830	0.1111111
2.8968300e-03	0.1430894	0.8888889	0.2464986	0.0000846	0.0000829	0.1111111
2.9049400e-03	0.1433225	0.8888889	0.2468443	0.0000844	0.0000827	0.1111111
2.9267100e-03	0.1435563	0.8888889	0.2471910	0.0000843	0.0000826	0.1111111
2.9384700e-03	0.1437908	0.8888889	0.2475387	0.0000841	0.0000824	0.1111111
2.9453500e-03	0.1440262	0.8888889	0.2478873	0.0000840	0.0000822	0.1111111
2.9899400e-03	0.1442623	0.8888889	0.2482370	0.0000838	0.0000821	0.1111111
3.0278900e-03	0.1444992	0.8888889	0.2485876	0.0000837	0.0000819	0.1111111
3.0534400e-03	0.1447368	0.8888889	0.2489392	0.0000835	0.0000818	0.1111111
3.0639600e-03	0.1449753	0.8888889	0.2492918	0.0000833	0.0000816	0.1111111
3.0651600e-03	0.1452145	0.8888889	0.2496454	0.0000832	0.0000815	0.1111111
3.0991400e-03	0.1454545	0.8888889	0.2500000	0.0000830	0.0000813	0.1111111
3.1283600e-03	0.1456954	0.8888889	0.2503556	0.0000829	0.0000811	0.1111111
3.1321300e-03	0.1459370	0.8888889	0.2507123	0.0000827	0.0000810	0.1111111
3.2223300e-03	0.1461794	0.8888889	0.2510699	0.0000826	0.0000808	0.1111111
3.2312000e-03	0.1464226	0.8888889	0.2514286	0.0000824	0.0000807	0.1111111
3.2466900e-03	0.1466667	0.8888889	0.2517883	0.0000822	0.0000805	0.1111111
3.2961900e-03	0.1469115	0.8888889	0.2521490	0.0000821	0.0000804	0.1111111
3.2976000e-03	0.1471572	0.8888889	0.2525108	0.0000819	0.0000802	0.1111111
3.3228400e-03	0.1474037	0.8888889	0.2528736	0.0000818	0.0000800	0.1111111
3.3337800e-03	0.1476510	0.8888889	0.2532374	0.0000816	0.0000799	0.1111111
3.4021900e-03	0.1478992	0.8888889	0.2536023	0.0000815	0.0000797	0.1111111
3.4280900e-03	0.1481481	0.8888889	0.2539683	0.0000813	0.0000796	0.1111111
3.4489900e-03	0.1483980	0.8888889	0.2543353	0.0000811	0.0000794	0.1111111
3.5098000e-03	0.1486486	0.8888889	0.2547033	0.0000810	0.0000793	0.1111111
3.5252200e-03	0.1489002	0.8888889	0.2550725	0.0000808	0.0000791	0.1111111
3.5259200e-03	0.1491525	0.8888889	0.2554427	0.0000807	0.0000789	0.1111111
3.5383200e-03	0.1494058	0.8888889	0.2558140	0.0000805	0.0000788	0.1111111
3.5675700e-03	0.1496599	0.8888889	0.2561863	0.0000804	0.0000786	0.1111111
3.5743000e-03	0.1499148	0.8888889	0.2565598	0.0000802	0.0000785	0.1111111
3.5760800e-03	0.1501706	0.8888889	0.2569343	0.0000800	0.0000783	0.1111111
3.5775200e-03	0.1504274	0.8888889	0.2573099	0.0000799	0.0000782	0.1111111
3.6241500e-03	0.1506849	0.8888889	0.2576867	0.0000797	0.0000780	0.1111111
3.6600700e-03	0.1509434	0.8888889	0.2580645	0.0000796	0.0000778	0.1111111
3.6638300e-03	0.1512027	0.8888889	0.2584435	0.0000794	0.0000777	0.1111111
3.6790300e-03	0.1514630	0.8888889	0.2588235	0.0000793	0.0000775	0.1111111
3.7134500e-03	0.1517241	0.8888889	0.2592047	0.0000791	0.0000774	0.1111111
3.7216900e-03	0.1519862	0.8888889	0.2595870	0.0000789	0.0000772	0.1111111
3.7488300e-03	0.1522491	0.8888889	0.2599705	0.0000788	0.0000771	0.1111111
3.7581700e-03	0.1525130	0.8888889	0.2603550	0.0000786	0.0000769	0.1111111
3.8282600e-03	0.1527778	0.8888889	0.2607407	0.0000785	0.0000767	0.1111111
3.8363900e-03	0.1530435	0.8888889	0.2611276	0.0000783	0.0000766	0.1111111
3.8521700e-03	0.1533101	0.8888889	0.2615156	0.0000782	0.0000764	0.1111111
3.8823000e-03	0.1535777	0.8888889	0.2619048	0.0000780	0.0000763	0.1111111
3.9466700e-03	0.1538462	0.8888889	0.2622951	0.0000778	0.0000761	0.1111111
3.9665300e-03	0.1541156	0.8888889	0.2626866	0.0000777	0.0000760	0.1111111
3.9875400e-03	0.1543860	0.8888889	0.2630792	0.0000775	0.0000758	0.1111111
4.0026800e-03	0.1546573	0.8888889	0.2634731	0.0000774	0.0000756	0.1111111
4.0216200e-03	0.1549296	0.8888889	0.2638681	0.0000772	0.0000755	0.1111111
4.0295400e-03	0.1552028	0.8888889	0.2642643	0.0000771	0.0000753	0.1111111
4.0391800e-03	0.1554770	0.8888889	0.2646617	0.0000769	0.0000752	0.1111111
4.0727700e-03	0.1557522	0.8888889	0.2650602	0.0000767	0.0000750	0.1111111
4.1288400e-03	0.1560284	0.8888889	0.2654600	0.0000766	0.0000749	0.1111111
4.1709100e-03	0.1563055	0.8888889	0.2658610	0.0000764	0.0000747	0.1111111
4.2231800e-03	0.1565836	0.8888889	0.2662632	0.0000763	0.0000745	0.1111111
4.2362500e-03	0.1568627	0.8888889	0.2666667	0.0000761	0.0000744	0.1111111
4.2495700e-03	0.1571429	0.8888889	0.2670713	0.0000760	0.0000742	0.1111111
4.2560400e-03	0.1574240	0.8888889	0.2674772	0.0000758	0.0000741	0.1111111
4.3230000e-03	0.1577061	0.8888889	0.2678843	0.0000756	0.0000739	0.1111111
4.3746400e-03	0.1579892	0.8888889	0.2682927	0.0000755	0.0000738	0.1111111
4.3901700e-03	0.1582734	0.8888889	0.2687023	0.0000753	0.0000736	0.1111111
4.4191100e-03	0.1585586	0.8888889	0.2691131	0.0000752	0.0000734	0.1111111
4.4574500e-03	0.1588448	0.8888889	0.2695253	0.0000750	0.0000733	0.1111111
4.4789000e-03	0.1591320	0.8888889	0.2699387	0.0000749	0.0000731	0.1111111
4.6291700e-03	0.1594203	0.8888889	0.2703533	0.0000747	0.0000730	0.1111111
4.6646200e-03	0.1597096	0.8888889	0.2707692	0.0000745	0.0000728	0.1111111
4.6730100e-03	0.1600000	0.8888889	0.2711864	0.0000744	0.0000727	0.1111111
4.6741600e-03	0.1602914	0.8888889	0.2716049	0.0000742	0.0000725	0.1111111
4.7837100e-03	0.1605839	0.8888889	0.2720247	0.0000741	0.0000723	0.1111111
4.8417800e-03	0.1608775	0.8888889	0.2724458	0.0000739	0.0000722	0.1111111
4.8496900e-03	0.1611722	0.8888889	0.2728682	0.0000738	0.0000720	0.1111111
4.9084300e-03	0.1614679	0.8888889	0.2732919	0.0000736	0.0000719	0.1111111
4.9121600e-03	0.1617647	0.8888889	0.2737170	0.0000734	0.0000717	0.1111111
4.9190700e-03	0.1620626	0.8888889	0.2741433	0.0000733	0.0000716	0.1111111
4.9986800e-03	0.1623616	0.8888889	0.2745710	0.0000731	0.0000714	0.1111111
5.0519200e-03	0.1626617	0.8888889	0.2750000	0.0000730	0.0000712	0.1111111
5.0544000e-03	0.1629630	0.8888889	0.2754304	0.0000728	0.0000711	0.1111111
5.0857500e-03	0.1632653	0.8888889	0.2758621	0.0000727	0.0000709	0.1111111
5.1647600e-03	0.1635688	0.8888889	0.2762951	0.0000725	0.0000708	0.1111111
5.1763400e-03	0.1638734	0.8888889	0.2767296	0.0000723	0.0000706	0.1111111
5.1924600e-03	0.1641791	0.8888889	0.2771654	0.0000722	0.0000705	0.1111111
5.2230100e-03	0.1644860	0.8888889	0.2776025	0.0000720	0.0000703	0.1111111
5.3221000e-03	0.1647940	0.8888889	0.2780411	0.0000719	0.0000701	0.1111111
5.3515600e-03	0.1651032	0.8888889	0.2784810	0.0000717	0.0000700	0.1111111
5.3740000e-03	0.1654135	0.8888889	0.2789223	0.0000716	0.0000698	0.1111111
5.4534600e-03	0.1657250	0.8888889	0.2793651	0.0000714	0.0000697	0.1111111
5.4594000e-03	0.1660377	0.8888889	0.2798092	0.0000712	0.0000695	0.1111111
5.5089700e-03	0.1663516	0.8888889	0.2802548	0.0000711	0.0000694	0.1111111
5.5187400e-03	0.1666667	0.8888889	0.2807018	0.0000709	0.0000692	0.1111111
5.5659500e-03	0.1669829	0.8888889	0.2811502	0.0000708	0.0000690	0.1111111
5.5690100e-03	0.1673004	0.8888889	0.2816000	0.0000706	0.0000689	0.1111111
5.5728300e-03	0.1676190	0.8888889	0.2820513	0.0000705	0.0000687	0.1111111
5.6225400e-03	0.1679389	0.8888889	0.2825040	0.0000703	0.0000686	0.1111111
5.6316400e-03	0.1682600	0.8888889	0.2829582	0.0000701	0.0000684	0.1111111
5.6328700e-03	0.1685824	0.8888889	0.2834138	0.0000700	0.0000683	0.1111111
5.7390800e-03	0.1689060	0.8888889	0.2838710	0.0000698	0.0000681	0.1111111
5.7701900e-03	0.1692308	0.8888889	0.2843296	0.0000697	0.0000679	0.1111111
5.8127200e-03	0.1695568	0.8888889	0.2847896	0.0000695	0.0000678	0.1111111
5.8316300e-03	0.1698842	0.8888889	0.2852512	0.0000694	0.0000676	0.1111111
5.8323800e-03	0.1702128	0.8888889	0.2857143	0.0000692	0.0000675	0.1111111
5.8465400e-03	0.1705426	0.8888889	0.2861789	0.0000690	0.0000673	0.1111111
5.8705000e-03	0.1708738	0.8888889	0.2866450	0.0000689	0.0000672	0.1111111
5.8779400e-03	0.1712062	0.8888889	0.2871126	0.0000687	0.0000670	0.1111111
5.9378100e-03	0.1715400	0.8888889	0.2875817	0.0000686	0.0000668	0.1111111
5.9837400e-03	0.1718750	0.8888889	0.2880524	0.0000684	0.0000667	0.1111111
6.0253300e-03	0.1722114	0.8888889	0.2885246	0.0000683	0.0000665	0.1111111
6.0936900e-03	0.1725490	0.8888889	0.2889984	0.0000681	0.0000664	0.1111111
6.1194800e-03	0.1728880	0.8888889	0.2894737	0.0000679	0.0000662	0.1111111
6.1455800e-03	0.1732283	0.8888889	0.2899506	0.0000678	0.0000660	0.1111111
6.1797400e-03	0.1735700	0.8888889	0.2904290	0.0000676	0.0000659	0.1111111
6.1824900e-03	0.1739130	0.8888889	0.2909091	0.0000675	0.0000657	0.1111111
6.2502700e-03	0.1742574	0.8888889	0.2913907	0.0000673	0.0000656	0.1111111
6.3468000e-03	0.1746032	0.8888889	0.2918740	0.0000671	0.0000654	0.1111111
6.3786000e-03	0.1749503	0.8888889	0.2923588	0.0000670	0.0000653	0.1111111
6.3980100e-03	0.1752988	0.8888889	0.2928453	0.0000668	0.0000651	0.1111111
6.4625900e-03	0.1756487	0.8888889	0.2933333	0.0000667	0.0000649	0.1111111
6.6295500e-03	0.1760000	0.8888889	0.2938230	0.0000665	0.0000648	0.1111111
6.6386300e-03	0.1763527	0.8888889	0.2943144	0.0000664	0.0000646	0.1111111
6.6604800e-03	0.1767068	0.8888889	0.2948074	0.0000662	0.0000645	0.1111111
6.7775500e-03	0.1770624	0.8888889	0.2953020	0.0000660	0.0000643	0.1111111
6.7866100e-03	0.1774194	0.8888889	0.2957983	0.0000659	0.0000642	0.1111111
6.7893300e-03	0.1777778	0.8888889	0.2962963	0.0000657	0.0000640	0.1111111
6.8796500e-03	0.1781377	0.8888889	0.2967960	0.0000656	0.0000638	0.1111111
6.9049200e-03	0.1784990	0.8888889	0.2972973	0.0000654	0.0000637	0.1111111
6.9312600e-03	0.1788618	0.8888889	0.2978003	0.0000653	0.0000635	0.1111111
6.9480300e-03	0.1792261	0.8888889	0.2983051	0.0000651	0.0000634	0.1111111
7.0092900e-03	0.1795918	0.8888889	0.2988115	0.0000649	0.0000632	0.1111111
7.0223200e-03	0.1799591	0.8888889	0.2993197	0.0000648	0.0000631	0.1111111
7.0277700e-03	0.1803279	0.8888889	0.2998296	0.0000646	0.0000629	0.1111111
7.0510300e-03	0.1806982	0.8888889	0.3003413	0.0000645	0.0000627	0.1111111
7.0985900e-03	0.1810700	0.8888889	0.3008547	0.0000643	0.0000626	0.1111111
7.1507300e-03	0.1814433	0.8888889	0.3013699	0.0000642	0.0000624	0.1111111
7.1676700e-03	0.1818182	0.8888889	0.3018868	0.0000640	0.0000623	0.1111111
7.1806000e-03	0.1821946	0.8888889	0.3024055	0.0000638	0.0000621	0.1111111
7.3267100e-03	0.1825726	0.8888889	0.3029260	0.0000637	0.0000620	0.1111111
7.3575300e-03	0.1829522	0.8888889	0.3034483	0.0000635	0.0000618	0.1111111
7.3635900e-03	0.1833333	0.8888889	0.3039724	0.0000634	0.0000616	0.1111111
7.3653700e-03	0.1837161	0.8888889	0.3044983	0.0000632	0.0000615	0.1111111
7.5013000e-03	0.1837161	0.8787879	0.3039000	0.0000634	0.0000608	0.1212121
7.5218300e-03	0.1837161	0.8787879	0.3039000	0.0000632	0.0000608	0.1212121
7.5524300e-03	0.1837161	0.8787879	0.3039000	0.0000631	0.0000608	0.1212121
7.5725100e-03	0.1837161	0.8787879	0.3039000	0.0000629	0.0000608	0.1212121
7.7149500e-03	0.1837161	0.8787879	0.3039000	0.0000627	0.0000608	0.1212121
7.7314000e-03	0.1839323	0.8787879	0.3041958	0.0000626	0.0000607	0.1212121
7.7893500e-03	0.1843220	0.8787879	0.3047285	0.0000624	0.0000605	0.1212121
7.8255300e-03	0.1847134	0.8787879	0.3052632	0.0000623	0.0000604	0.1212121
8.3349600e-03	0.1851064	0.8787879	0.3057996	0.0000621	0.0000602	0.1212121
8.3376600e-03	0.1855011	0.8787879	0.3063380	0.0000620	0.0000601	0.1212121
8.5156100e-03	0.1855011	0.8686869	0.3057184	0.0000621	0.0000594	0.1313131
8.6162600e-03	0.1855011	0.8686869	0.3057184	0.0000620	0.0000594	0.1313131
8.6280600e-03	0.1855011	0.8686869	0.3057184	0.0000618	0.0000594	0.1313131
8.6752100e-03	0.1855011	0.8686869	0.3057184	0.0000616	0.0000594	0.1313131
8.8619600e-03	0.1855011	0.8686869	0.3057184	0.0000615	0.0000594	0.1313131
8.8984600e-03	0.1857451	0.8686869	0.3060498	0.0000613	0.0000593	0.1313131
8.9885300e-03	0.1861472	0.8686869	0.3065954	0.0000612	0.0000591	0.1313131
9.0274300e-03	0.1865510	0.8686869	0.3071429	0.0000610	0.0000590	0.1313131
9.0648000e-03	0.1869565	0.8686869	0.3076923	0.0000609	0.0000588	0.1313131
9.0981100e-03	0.1873638	0.8686869	0.3082437	0.0000607	0.0000587	0.1313131
9.1847200e-03	0.1877729	0.8686869	0.3087971	0.0000605	0.0000585	0.1313131
9.2183100e-03	0.1881838	0.8686869	0.3093525	0.0000604	0.0000583	0.1313131
9.4081800e-03	0.1885965	0.8686869	0.3099099	0.0000602	0.0000582	0.1313131
9.5493500e-03	0.1890110	0.8686869	0.3104693	0.0000601	0.0000580	0.1313131
9.7853000e-03	0.1894273	0.8686869	0.3110307	0.0000599	0.0000579	0.1313131
9.9428700e-03	0.1898455	0.8686869	0.3115942	0.0000598	0.0000577	0.1313131
9.9449500e-03	0.1902655	0.8686869	0.3121597	0.0000596	0.0000576	0.1313131
9.9915200e-03	0.1906874	0.8686869	0.3127273	0.0000594	0.0000574	0.1313131
1.0164900e-02	0.1911111	0.8686869	0.3132969	0.0000593	0.0000572	0.1313131
1.0249500e-02	0.1915367	0.8686869	0.3138686	0.0000591	0.0000571	0.1313131
1.0348200e-02	0.1919643	0.8686869	0.3144424	0.0000590	0.0000569	0.1313131
1.0361000e-02	0.1923937	0.8686869	0.3150183	0.0000588	0.0000568	0.1313131
1.0542400e-02	0.1928251	0.8686869	0.3155963	0.0000587	0.0000566	0.1313131
1.0561800e-02	0.1932584	0.8686869	0.3161765	0.0000585	0.0000565	0.1313131
1.0602700e-02	0.1936937	0.8686869	0.3167587	0.0000583	0.0000563	0.1313131
1.0671100e-02	0.1941309	0.8686869	0.3173432	0.0000582	0.0000561	0.1313131
1.0732900e-02	0.1945701	0.8686869	0.3179298	0.0000580	0.0000560	0.1313131
1.0765800e-02	0.1950113	0.8686869	0.3185185	0.0000579	0.0000558	0.1313131
1.0847700e-02	0.1954545	0.8686869	0.3191095	0.0000577	0.0000557	0.1313131
1.0860900e-02	0.1958998	0.8686869	0.3197026	0.0000576	0.0000555	0.1313131
1.0882400e-02	0.1963470	0.8686869	0.3202980	0.0000574	0.0000554	0.1313131
1.0897400e-02	0.1967963	0.8686869	0.3208955	0.0000572	0.0000552	0.1313131
1.0931600e-02	0.1972477	0.8686869	0.3214953	0.0000571	0.0000550	0.1313131
1.1390900e-02	0.1977011	0.8686869	0.3220974	0.0000569	0.0000549	0.1313131
1.1394500e-02	0.1981567	0.8686869	0.3227017	0.0000568	0.0000547	0.1313131
1.1428000e-02	0.1986143	0.8686869	0.3233083	0.0000566	0.0000546	0.1313131
1.1491100e-02	0.1990741	0.8686869	0.3239171	0.0000565	0.0000544	0.1313131
1.1512600e-02	0.1995360	0.8686869	0.3245283	0.0000563	0.0000543	0.1313131
1.1516100e-02	0.2000000	0.8686869	0.3251418	0.0000561	0.0000541	0.1313131
1.1537200e-02	0.2004662	0.8686869	0.3257576	0.0000560	0.0000539	0.1313131
1.1640800e-02	0.2009346	0.8686869	0.3263757	0.0000558	0.0000538	0.1313131
1.1795000e-02	0.2014052	0.8686869	0.3269962	0.0000557	0.0000536	0.1313131
1.1858500e-02	0.2018779	0.8686869	0.3276190	0.0000555	0.0000535	0.1313131
1.1972300e-02	0.2023529	0.8686869	0.3282443	0.0000554	0.0000533	0.1313131
1.2001700e-02	0.2028302	0.8686869	0.3288719	0.0000552	0.0000532	0.1313131
1.2227400e-02	0.2033097	0.8686869	0.3295019	0.0000550	0.0000530	0.1313131
1.2357900e-02	0.2037915	0.8686869	0.3301344	0.0000549	0.0000528	0.1313131
1.2454000e-02	0.2042755	0.8686869	0.3307692	0.0000547	0.0000527	0.1313131
1.2466300e-02	0.2047619	0.8686869	0.3314066	0.0000546	0.0000525	0.1313131
1.2704400e-02	0.2052506	0.8686869	0.3320463	0.0000544	0.0000524	0.1313131
1.2780500e-02	0.2057416	0.8686869	0.3326886	0.0000543	0.0000522	0.1313131
1.2836800e-02	0.2062350	0.8686869	0.3333333	0.0000541	0.0000521	0.1313131
1.2868000e-02	0.2067308	0.8686869	0.3339806	0.0000539	0.0000519	0.1313131
1.2896100e-02	0.2072289	0.8686869	0.3346304	0.0000538	0.0000517	0.1313131
1.2959400e-02	0.2077295	0.8686869	0.3352827	0.0000536	0.0000516	0.1313131
1.2979400e-02	0.2082324	0.8686869	0.3359375	0.0000535	0.0000514	0.1313131
1.3004200e-02	0.2087379	0.8686869	0.3365949	0.0000533	0.0000513	0.1313131
1.3051900e-02	0.2092457	0.8686869	0.3372549	0.0000532	0.0000511	0.1313131
1.3102300e-02	0.2097561	0.8686869	0.3379175	0.0000530	0.0000510	0.1313131
1.3175300e-02	0.2102689	0.8686869	0.3385827	0.0000528	0.0000508	0.1313131
1.3245800e-02	0.2107843	0.8686869	0.3392505	0.0000527	0.0000506	0.1313131
1.3255700e-02	0.2113022	0.8686869	0.3399209	0.0000525	0.0000505	0.1313131
1.3298600e-02	0.2118227	0.8686869	0.3405941	0.0000524	0.0000503	0.1313131
1.3595800e-02	0.2123457	0.8686869	0.3412698	0.0000522	0.0000502	0.1313131
1.3635400e-02	0.2128713	0.8686869	0.3419483	0.0000521	0.0000500	0.1313131
1.3717100e-02	0.2133995	0.8686869	0.3426295	0.0000519	0.0000499	0.1313131
1.3889800e-02	0.2139303	0.8686869	0.3433134	0.0000517	0.0000497	0.1313131
1.4115100e-02	0.2144638	0.8686869	0.3440000	0.0000516	0.0000495	0.1313131
1.4152000e-02	0.2150000	0.8686869	0.3446894	0.0000514	0.0000494	0.1313131
1.4353700e-02	0.2155388	0.8686869	0.3453815	0.0000513	0.0000492	0.1313131
1.5084600e-02	0.2160804	0.8686869	0.3460765	0.0000511	0.0000491	0.1313131
1.6011900e-02	0.2166247	0.8686869	0.3467742	0.0000510	0.0000489	0.1313131
1.6068400e-02	0.2171717	0.8686869	0.3474747	0.0000508	0.0000488	0.1313131
1.6085900e-02	0.2177215	0.8686869	0.3481781	0.0000506	0.0000486	0.1313131
1.6780600e-02	0.2182741	0.8686869	0.3488844	0.0000505	0.0000484	0.1313131
1.6938100e-02	0.2188295	0.8686869	0.3495935	0.0000503	0.0000483	0.1313131
1.6965500e-02	0.2193878	0.8686869	0.3503055	0.0000502	0.0000481	0.1313131
1.7086800e-02	0.2199488	0.8686869	0.3510204	0.0000500	0.0000480	0.1313131
1.7401000e-02	0.2205128	0.8686869	0.3517382	0.0000499	0.0000478	0.1313131
1.7486900e-02	0.2210797	0.8686869	0.3524590	0.0000497	0.0000477	0.1313131
1.7566800e-02	0.2210797	0.8585859	0.3516198	0.0000499	0.0000471	0.1414141
1.7645300e-02	0.2210797	0.8585859	0.3516198	0.0000497	0.0000471	0.1414141
1.7868000e-02	0.2210797	0.8585859	0.3516198	0.0000495	0.0000471	0.1414141
1.8431900e-02	0.2210797	0.8585859	0.3516198	0.0000494	0.0000471	0.1414141
1.8518700e-02	0.2213542	0.8585859	0.3519669	0.0000492	0.0000470	0.1414141
1.8540100e-02	0.2219321	0.8585859	0.3526971	0.0000491	0.0000469	0.1414141
1.9181000e-02	0.2225131	0.8585859	0.3534304	0.0000489	0.0000467	0.1414141
